tth,A-1.5.cps,A-11.5.cps,A-13.5.cps,A-15.5.cps,A-3.5.cps,A-5.5.cps,A-7.5.cps,A-9.5.cps,B-1.5.cps,B-11.5.cps,B-13.5.cps,B-3.5.cps,B-5.5.cps,B-7.5.cps,B-9.5.cps
14.95175865,0.459558832,0.484068637,0.526960794,0.44730393,0.490196088,0.655637267,0.588235305,0.477941185,0.465686283,0.588235305,0.545343147,0.441176479,0.477941185,0.539215696,0.459558832
14.97222382,0.612745109,0.490196088,0.55759805,0.50245099,0.471813734,0.563725501,0.520833343,0.539215696,0.575980403,0.477941185,0.508578441,0.520833343,0.428921577,0.508578441,0.50245099
14.99268899,0.539215696,0.526960794,0.526960794,0.533088245,0.398284321,0.520833343,0.539215696,0.44730393,0.545343147,0.526960794,0.471813734,0.600490207,0.55759805,0.50245099,0.508578441
15.01315416,0.563725501,0.514705892,0.582107854,0.508578441,0.606617658,0.459558832,0.563725501,0.508578441,0.533088245,0.582107854,0.496323539,0.55759805,0.496323539,0.496323539,0.459558832
15.03361933,0.67401962,0.551470599,0.496323539,0.465686283,0.386029419,0.477941185,0.428921577,0.465686283,0.465686283,0.539215696,0.428921577,0.484068637,0.471813734,0.520833343,0.563725501
15.0540845,0.600490207,0.508578441,0.453431381,0.520833343,0.453431381,0.514705892,0.569852952,0.398284321,0.55759805,0.496323539,0.44730393,0.428921577,0.428921577,0.551470599,0.422794126
15.07454967,0.594362756,0.526960794,0.551470599,0.349264712,0.465686283,0.508578441,0.655637267,0.50245099,0.435049028,0.514705892,0.551470599,0.575980403,0.459558832,0.575980403,0.643382365
15.09501484,0.582107854,0.625000012,0.545343147,0.50245099,0.551470599,0.594362756,0.55759805,0.625000012,0.526960794,0.526960794,0.514705892,0.582107854,0.471813734,0.551470599,0.545343147
15.11548001,0.551470599,0.477941185,0.606617658,0.551470599,0.459558832,0.453431381,0.55759805,0.526960794,0.594362756,0.508578441,0.44730393,0.484068637,0.459558832,0.39215687,0.514705892
15.13594517,0.582107854,0.563725501,0.416666674,0.539215696,0.435049028,0.484068637,0.551470599,0.459558832,0.55759805,0.55759805,0.490196088,0.545343147,0.520833343,0.533088245,0.496323539
15.15641034,0.465686283,0.55759805,0.526960794,0.618872561,0.496323539,0.594362756,0.465686283,0.44730393,0.459558832,0.533088245,0.404411772,0.484068637,0.582107854,0.484068637,0.44730393
15.17687551,0.600490207,0.453431381,0.490196088,0.508578441,0.533088245,0.618872561,0.514705892,0.441176479,0.563725501,0.563725501,0.582107854,0.453431381,0.422794126,0.453431381,0.55759805
15.19734068,0.477941185,0.520833343,0.459558832,0.514705892,0.526960794,0.539215696,0.545343147,0.582107854,0.520833343,0.582107854,0.435049028,0.55759805,0.508578441,0.453431381,0.520833343
15.21780585,0.50245099,0.441176479,0.514705892,0.471813734,0.496323539,0.39215687,0.55759805,0.508578441,0.404411772,0.588235305,0.453431381,0.441176479,0.330882359,0.520833343,0.477941185
15.23827102,0.594362756,0.588235305,0.416666674,0.496323539,0.459558832,0.655637267,0.508578441,0.496323539,0.441176479,0.477941185,0.508578441,0.404411772,0.50245099,0.50245099,0.600490207
15.25873619,0.477941185,0.508578441,0.514705892,0.588235305,0.514705892,0.520833343,0.514705892,0.44730393,0.343137261,0.490196088,0.508578441,0.545343147,0.44730393,0.422794126,0.422794126
15.27920136,0.569852952,0.594362756,0.471813734,0.551470599,0.520833343,0.44730393,0.551470599,0.533088245,0.44730393,0.533088245,0.484068637,0.459558832,0.484068637,0.422794126,0.533088245
15.29966653,0.50245099,0.416666674,0.386029419,0.539215696,0.477941185,0.582107854,0.441176479,0.416666674,0.416666674,0.471813734,0.404411772,0.533088245,0.490196088,0.435049028,0.484068637
15.3201317,0.520833343,0.600490207,0.435049028,0.484068637,0.551470599,0.484068637,0.533088245,0.533088245,0.416666674,0.514705892,0.563725501,0.496323539,0.428921577,0.410539223,0.520833343
15.34059687,0.441176479,0.588235305,0.50245099,0.526960794,0.373774517,0.563725501,0.428921577,0.496323539,0.539215696,0.496323539,0.435049028,0.459558832,0.569852952,0.435049028,0.545343147
15.36106203,0.490196088,0.514705892,0.453431381,0.539215696,0.453431381,0.508578441,0.533088245,0.539215696,0.55759805,0.508578441,0.465686283,0.545343147,0.398284321,0.575980403,0.520833343
15.3815272,0.618872561,0.514705892,0.471813734,0.422794126,0.508578441,0.422794126,0.459558832,0.39215687,0.563725501,0.379901968,0.490196088,0.441176479,0.441176479,0.477941185,0.484068637
15.40199237,0.520833343,0.582107854,0.496323539,0.508578441,0.539215696,0.551470599,0.471813734,0.533088245,0.588235305,0.428921577,0.545343147,0.545343147,0.563725501,0.508578441,0.526960794
15.42245754,0.471813734,0.477941185,0.490196088,0.428921577,0.44730393,0.441176479,0.490196088,0.594362756,0.324754908,0.459558832,0.520833343,0.508578441,0.50245099,0.416666674,0.545343147
15.44292271,0.477941185,0.44730393,0.582107854,0.526960794,0.484068637,0.404411772,0.484068637,0.490196088,0.490196088,0.533088245,0.379901968,0.520833343,0.526960794,0.44730393,0.526960794
15.46338788,0.520833343,0.508578441,0.441176479,0.496323539,0.50245099,0.490196088,0.575980403,0.477941185,0.520833343,0.563725501,0.435049028,0.477941185,0.435049028,0.477941185,0.459558832
15.48385305,0.50245099,0.533088245,0.496323539,0.526960794,0.441176479,0.471813734,0.533088245,0.441176479,0.496323539,0.612745109,0.44730393,0.612745109,0.39215687,0.514705892,0.477941185
15.50431822,0.477941185,0.533088245,0.582107854,0.490196088,0.484068637,0.453431381,0.539215696,0.471813734,0.520833343,0.490196088,0.551470599,0.441176479,0.55759805,0.606617658,0.404411772
15.52478339,0.551470599,0.533088245,0.490196088,0.44730393,0.453431381,0.44730393,0.533088245,0.575980403,0.44730393,0.496323539,0.428921577,0.422794126,0.545343147,0.386029419,0.465686283
15.54524856,0.496323539,0.490196088,0.428921577,0.600490207,0.490196088,0.526960794,0.649509816,0.496323539,0.588235305,0.612745109,0.453431381,0.50245099,0.471813734,0.416666674,0.514705892
15.56571373,0.459558832,0.588235305,0.477941185,0.435049028,0.50245099,0.520833343,0.484068637,0.490196088,0.465686283,0.533088245,0.484068637,0.441176479,0.39215687,0.514705892,0.496323539
15.5861789,0.551470599,0.465686283,0.422794126,0.398284321,0.484068637,0.477941185,0.477941185,0.508578441,0.50245099,0.533088245,0.410539223,0.44730393,0.398284321,0.435049028,0.496323539
15.60664406,0.551470599,0.588235305,0.459558832,0.453431381,0.600490207,0.477941185,0.508578441,0.465686283,0.600490207,0.404411772,0.465686283,0.526960794,0.471813734,0.44730393,0.533088245
15.62710923,0.533088245,0.453431381,0.404411772,0.520833343,0.50245099,0.563725501,0.545343147,0.465686283,0.539215696,0.539215696,0.398284321,0.520833343,0.514705892,0.416666674,0.496323539
15.6475744,0.428921577,0.490196088,0.514705892,0.575980403,0.545343147,0.520833343,0.50245099,0.508578441,0.435049028,0.582107854,0.514705892,0.484068637,0.575980403,0.484068637,0.416666674
15.66803957,0.435049028,0.508578441,0.453431381,0.55759805,0.520833343,0.428921577,0.569852952,0.508578441,0.477941185,0.533088245,0.44730393,0.533088245,0.422794126,0.477941185,0.490196088
15.68850474,0.563725501,0.594362756,0.367647066,0.44730393,0.471813734,0.349264712,0.545343147,0.471813734,0.435049028,0.545343147,0.514705892,0.471813734,0.50245099,0.471813734,0.465686283
15.70896991,0.575980403,0.533088245,0.428921577,0.453431381,0.477941185,0.50245099,0.484068637,0.459558832,0.453431381,0.484068637,0.50245099,0.514705892,0.410539223,0.416666674,0.459558832
15.72943508,0.606617658,0.551470599,0.55759805,0.44730393,0.453431381,0.50245099,0.551470599,0.508578441,0.386029419,0.533088245,0.514705892,0.441176479,0.490196088,0.428921577,0.490196088
15.74990025,0.441176479,0.459558832,0.50245099,0.416666674,0.545343147,0.588235305,0.606617658,0.410539223,0.490196088,0.453431381,0.508578441,0.435049028,0.441176479,0.50245099,0.471813734
15.77036542,0.551470599,0.625000012,0.533088245,0.416666674,0.508578441,0.55759805,0.50245099,0.355392164,0.471813734,0.520833343,0.410539223,0.477941185,0.435049028,0.410539223,0.477941185
15.79083059,0.50245099,0.582107854,0.520833343,0.471813734,0.435049028,0.496323539,0.398284321,0.533088245,0.471813734,0.50245099,0.50245099,0.575980403,0.508578441,0.44730393,0.422794126
15.81129576,0.545343147,0.453431381,0.484068637,0.539215696,0.545343147,0.50245099,0.441176479,0.441176479,0.459558832,0.416666674,0.471813734,0.514705892,0.404411772,0.496323539,0.435049028
15.83176092,0.526960794,0.496323539,0.44730393,0.508578441,0.618872561,0.410539223,0.453431381,0.588235305,0.465686283,0.539215696,0.367647066,0.490196088,0.496323539,0.539215696,0.471813734
15.85222609,0.514705892,0.422794126,0.520833343,0.441176479,0.545343147,0.50245099,0.533088245,0.404411772,0.612745109,0.441176479,0.441176479,0.465686283,0.441176479,0.484068637,0.404411772
15.87269126,0.514705892,0.545343147,0.582107854,0.569852952,0.422794126,0.471813734,0.545343147,0.490196088,0.545343147,0.520833343,0.373774517,0.373774517,0.44730393,0.459558832,0.484068637
15.89315643,0.520833343,0.514705892,0.508578441,0.459558832,0.563725501,0.490196088,0.410539223,0.588235305,0.453431381,0.545343147,0.410539223,0.435049028,0.441176479,0.514705892,0.416666674
15.9136216,0.44730393,0.594362756,0.398284321,0.398284321,0.441176479,0.484068637,0.514705892,0.404411772,0.435049028,0.404411772,0.416666674,0.526960794,0.526960794,0.441176479,0.490196088
15.93408677,0.569852952,0.465686283,0.398284321,0.410539223,0.435049028,0.477941185,0.477941185,0.539215696,0.612745109,0.520833343,0.39215687,0.594362756,0.490196088,0.465686283,0.496323539
15.95455194,0.539215696,0.55759805,0.508578441,0.422794126,0.508578441,0.416666674,0.520833343,0.484068637,0.582107854,0.551470599,0.459558832,0.44730393,0.471813734,0.435049028,0.520833343
15.97501711,0.404411772,0.526960794,0.484068637,0.441176479,0.44730393,0.465686283,0.545343147,0.471813734,0.453431381,0.569852952,0.484068637,0.490196088,0.490196088,0.471813734,0.39215687
15.99548228,0.526960794,0.465686283,0.453431381,0.539215696,0.50245099,0.459558832,0.50245099,0.594362756,0.490196088,0.490196088,0.50245099,0.484068637,0.471813734,0.453431381,0.490196088
16.01594745,0.588235305,0.533088245,0.600490207,0.471813734,0.569852952,0.416666674,0.50245099,0.465686283,0.44730393,0.533088245,0.379901968,0.520833343,0.441176479,0.520833343,0.465686283
16.03641262,0.404411772,0.422794126,0.490196088,0.361519615,0.508578441,0.44730393,0.551470599,0.496323539,0.471813734,0.44730393,0.477941185,0.39215687,0.453431381,0.404411772,0.55759805
16.05687778,0.533088245,0.545343147,0.545343147,0.520833343,0.435049028,0.379901968,0.551470599,0.588235305,0.416666674,0.44730393,0.539215696,0.563725501,0.324754908,0.471813734,0.459558832
16.07734295,0.416666674,0.600490207,0.477941185,0.484068637,0.484068637,0.477941185,0.490196088,0.625000012,0.55759805,0.490196088,0.39215687,0.508578441,0.526960794,0.618872561,0.477941185
16.09780812,0.459558832,0.441176479,0.416666674,0.612745109,0.582107854,0.588235305,0.514705892,0.416666674,0.55759805,0.563725501,0.539215696,0.551470599,0.416666674,0.459558832,0.422794126
16.11827329,0.539215696,0.545343147,0.484068637,0.435049028,0.520833343,0.416666674,0.514705892,0.453431381,0.539215696,0.490196088,0.465686283,0.490196088,0.410539223,0.484068637,0.459558832
16.13873846,0.539215696,0.453431381,0.428921577,0.471813734,0.569852952,0.453431381,0.526960794,0.50245099,0.435049028,0.508578441,0.496323539,0.569852952,0.441176479,0.465686283,0.490196088
16.15920363,0.551470599,0.490196088,0.422794126,0.379901968,0.422794126,0.465686283,0.465686283,0.484068637,0.618872561,0.477941185,0.471813734,0.563725501,0.508578441,0.441176479,0.600490207
16.1796688,0.496323539,0.606617658,0.398284321,0.606617658,0.484068637,0.477941185,0.508578441,0.404411772,0.594362756,0.410539223,0.428921577,0.545343147,0.50245099,0.50245099,0.545343147
16.20013397,0.575980403,0.55759805,0.459558832,0.539215696,0.459558832,0.459558832,0.435049028,0.465686283,0.496323539,0.508578441,0.563725501,0.398284321,0.465686283,0.410539223,0.508578441
16.22059914,0.484068637,0.539215696,0.44730393,0.484068637,0.361519615,0.490196088,0.484068637,0.496323539,0.520833343,0.520833343,0.410539223,0.533088245,0.465686283,0.508578441,0.533088245
16.24106431,0.539215696,0.50245099,0.477941185,0.453431381,0.631127463,0.588235305,0.582107854,0.453431381,0.490196088,0.55759805,0.422794126,0.428921577,0.490196088,0.404411772,0.508578441
16.26152948,0.539215696,0.453431381,0.416666674,0.533088245,0.422794126,0.367647066,0.551470599,0.477941185,0.459558832,0.582107854,0.545343147,0.569852952,0.477941185,0.471813734,0.533088245
16.28199464,0.490196088,0.459558832,0.428921577,0.496323539,0.465686283,0.428921577,0.563725501,0.484068637,0.355392164,0.416666674,0.484068637,0.386029419,0.582107854,0.453431381,0.508578441
16.30245981,0.50245099,0.44730393,0.435049028,0.465686283,0.526960794,0.496323539,0.465686283,0.563725501,0.416666674,0.545343147,0.361519615,0.471813734,0.428921577,0.44730393,0.459558832
16.32292498,0.539215696,0.50245099,0.428921577,0.441176479,0.539215696,0.477941185,0.44730393,0.453431381,0.428921577,0.514705892,0.477941185,0.508578441,0.484068637,0.39215687,0.477941185
16.34339015,0.551470599,0.514705892,0.50245099,0.410539223,0.484068637,0.465686283,0.484068637,0.539215696,0.526960794,0.520833343,0.459558832,0.465686283,0.39215687,0.496323539,0.453431381
16.36385532,0.496323539,0.539215696,0.39215687,0.551470599,0.465686283,0.490196088,0.539215696,0.459558832,0.55759805,0.410539223,0.287990201,0.459558832,0.55759805,0.44730393,0.526960794
16.38432049,0.459558832,0.453431381,0.514705892,0.575980403,0.551470599,0.551470599,0.361519615,0.459558832,0.490196088,0.367647066,0.428921577,0.545343147,0.355392164,0.441176479,0.477941185
16.40478566,0.612745109,0.484068637,0.422794126,0.459558832,0.533088245,0.569852952,0.533088245,0.441176479,0.453431381,0.533088245,0.44730393,0.422794126,0.55759805,0.398284321,0.44730393
16.42525083,0.551470599,0.600490207,0.398284321,0.441176479,0.533088245,0.44730393,0.563725501,0.465686283,0.477941185,0.435049028,0.471813734,0.484068637,0.496323539,0.477941185,0.361519615
16.445716,0.465686283,0.441176479,0.471813734,0.508578441,0.514705892,0.496323539,0.539215696,0.428921577,0.508578441,0.569852952,0.490196088,0.539215696,0.398284321,0.508578441,0.520833343
16.46618117,0.55759805,0.484068637,0.404411772,0.453431381,0.453431381,0.533088245,0.520833343,0.496323539,0.533088245,0.441176479,0.496323539,0.471813734,0.422794126,0.520833343,0.453431381
16.48664634,0.563725501,0.484068637,0.496323539,0.539215696,0.526960794,0.349264712,0.477941185,0.514705892,0.428921577,0.453431381,0.453431381,0.55759805,0.435049028,0.410539223,0.471813734
16.5071115,0.539215696,0.520833343,0.563725501,0.539215696,0.459558832,0.496323539,0.471813734,0.490196088,0.441176479,0.520833343,0.508578441,0.44730393,0.496323539,0.484068637,0.465686283
16.52757667,0.514705892,0.575980403,0.349264712,0.361519615,0.416666674,0.526960794,0.563725501,0.545343147,0.386029419,0.50245099,0.520833343,0.404411772,0.416666674,0.416666674,0.459558832
16.54804184,0.428921577,0.533088245,0.471813734,0.539215696,0.477941185,0.496323539,0.471813734,0.508578441,0.490196088,0.471813734,0.508578441,0.533088245,0.508578441,0.490196088,0.459558832
16.56850701,0.55759805,0.563725501,0.416666674,0.428921577,0.50245099,0.471813734,0.508578441,0.459558832,0.484068637,0.484068637,0.459558832,0.490196088,0.459558832,0.50245099,0.490196088
16.58897218,0.600490207,0.637254914,0.471813734,0.612745109,0.484068637,0.477941185,0.539215696,0.416666674,0.50245099,0.477941185,0.508578441,0.428921577,0.398284321,0.490196088,0.539215696
16.60943735,0.563725501,0.50245099,0.416666674,0.459558832,0.484068637,0.508578441,0.520833343,0.569852952,0.386029419,0.563725501,0.496323539,0.441176479,0.465686283,0.484068637,0.343137261
16.62990252,0.410539223,0.569852952,0.44730393,0.514705892,0.459558832,0.484068637,0.386029419,0.50245099,0.453431381,0.496323539,0.459558832,0.533088245,0.484068637,0.349264712,0.459558832
16.65036769,0.508578441,0.496323539,0.459558832,0.484068637,0.533088245,0.514705892,0.631127463,0.594362756,0.44730393,0.343137261,0.416666674,0.435049028,0.508578441,0.435049028,0.496323539
16.67083286,0.539215696,0.55759805,0.44730393,0.490196088,0.477941185,0.465686283,0.490196088,0.551470599,0.39215687,0.484068637,0.398284321,0.410539223,0.386029419,0.44730393,0.465686283
16.69129803,0.490196088,0.471813734,0.539215696,0.343137261,0.484068637,0.44730393,0.453431381,0.422794126,0.563725501,0.508578441,0.459558832,0.465686283,0.410539223,0.496323539,0.526960794
16.7117632,0.398284321,0.44730393,0.44730393,0.484068637,0.416666674,0.416666674,0.594362756,0.606617658,0.526960794,0.404411772,0.453431381,0.533088245,0.477941185,0.459558832,0.435049028
16.73222836,0.569852952,0.606617658,0.508578441,0.39215687,0.551470599,0.367647066,0.514705892,0.643382365,0.563725501,0.477941185,0.582107854,0.386029419,0.520833343,0.520833343,0.533088245
16.75269353,0.453431381,0.422794126,0.453431381,0.50245099,0.435049028,0.484068637,0.471813734,0.551470599,0.44730393,0.514705892,0.594362756,0.575980403,0.50245099,0.39215687,0.514705892
16.7731587,0.465686283,0.471813734,0.404411772,0.575980403,0.386029419,0.50245099,0.50245099,0.508578441,0.539215696,0.50245099,0.39215687,0.496323539,0.484068637,0.465686283,0.533088245
16.79362387,0.594362756,0.428921577,0.471813734,0.453431381,0.39215687,0.575980403,0.539215696,0.471813734,0.367647066,0.465686283,0.422794126,0.508578441,0.533088245,0.514705892,0.50245099
16.81408904,0.520833343,0.50245099,0.404411772,0.526960794,0.50245099,0.490196088,0.514705892,0.428921577,0.594362756,0.514705892,0.44730393,0.496323539,0.349264712,0.563725501,0.575980403
16.83455421,0.490196088,0.471813734,0.533088245,0.484068637,0.514705892,0.465686283,0.490196088,0.428921577,0.410539223,0.600490207,0.453431381,0.514705892,0.373774517,0.471813734,0.471813734
